lat,lon,label
14.733317096487374,77.61033770138751,0
14.6390201,77.6191328,1
14.758862553224308,77.65812928049657,0
14.7453507,77.5768691,1
14.668871545149102,77.64936800465577,0
14.748369653420529,77.59402588312274,0
14.714395007826658,77.66575128023986,0
14.754009,77.5891311,1
14.726701150634812,77.56765945234277,0
14.620345259366257,77.6274755295306,0
14.702782506115279,77.59144897269016,0
14.6742382,77.6580747,1
14.683172083979857,77.64740462547907,0
14.7547538,77.6354513,1
14.676604073252555,77.60878037714299,0
14.7004954,77.6509077,1
14.6910588,77.6687006,1
14.727701693183766,77.64657748342867,0
14.727205259434085,77.64662679885384,0
14.6893168924427,77.54971452211274,0
14.72617731617561,77.67287034835554,0
14.639957356937934,77.60569629065951,0
14.7521553,77.5489429,1
14.759213187623136,77.5884199981169,0
14.709765214189252,77.57066962442245,0
14.675849432792972,77.59530465432972,0
14.752854,77.5925915,1
14.708077385885653,77.56777513680117,0
14.727388173403357,77.62875377378457,0
14.69579576828231,77.57670239930673,0
14.706778880079574,77.56520270640297,0
14.6635343,77.6470285,1
14.671594359728742,77.5770557827215,0
14.7151494,77.636783,1
14.677900965622838,77.62222322450563,0
14.75899818240069,77.6521616025899,0
14.732898346503212,77.61292128960207,0
14.6891563,77.6708181,1
14.710830173890123,77.57124840018571,0
14.716374675058374,77.5527242071698,0
14.720608778217185,77.6420460647702,0
14.6228686,77.6470305,1
14.759789201351463,77.67107250728442,0
14.716447997583458,77.62730288250405,0
14.73443093205302,77.5964451547168,0
14.667501069255039,77.57189090225907,0
14.694873215461799,77.55873850732476,0
14.672594549219083,77.55874562180406,0
14.647195648394993,77.6252252747159,0
14.680334,77.6604264,1
14.671905184393081,77.55563507149347,0
14.694612474612882,77.60644225200274,0
14.6257331,77.5534861,1
14.640683665188238,77.64730727254076,0
14.6931219,77.6567274,1
14.678638307287459,77.54723177709681,0
14.6312967,77.6794699,1
14.683755550689932,77.65497658550586,0
14.67591509758095,77.61888358221793,0
14.657420051316452,77.61799415481836,0
14.7396559,77.6665875,1
14.6649434,77.5496453,1
14.624703276476646,77.54954839727236,0
14.695174234373152,77.6672013700861,0
14.703438463804641,77.61093282776433,0
14.688889530317015,77.5412339226866,0
14.654952,77.657407,1
14.737484854203988,77.58969041689538,0
14.6602728,77.5619537,1
14.680268370857732,77.63541049757377,0
14.746617150139565,77.61676731522638,0
14.6362621,77.6400208,1
14.65555245087055,77.62598150339322,0
14.689559359560999,77.62182887867381,0
14.624803,77.5632803,1
14.660572938645025,77.54834345463581,0
14.633105161254642,77.60658341997697,0
14.703896608838038,77.60902583832251,0
14.70596975050034,77.57380029426463,0
14.685459148307405,77.55276899397309,0
14.686262157910644,77.64366909608852,0
14.719878525605676,77.55004739040356,0
14.671288025958505,77.62869206486386,0
14.712412272844464,77.55476919152082,0
14.666096157658657,77.65804902678249,0
14.713809348892667,77.55141201241251,0
14.7433693,77.6009779,1
14.707005101095428,77.5650219315505,0
14.7287579,77.5780745,1
14.644764724681542,77.5581277019799,0
14.643666761209218,77.55667921622924,0
14.696814678618884,77.55404039249683,0
14.67211151161874,77.54814552508248,0
14.625043252352201,77.63942629513282,0
14.696173318445865,77.58916640546236,0
14.681501377653397,77.677964522794,0
14.675023,77.6602606,1
14.6781585,77.5681886,1
14.670195763868568,77.58727514132411,0
14.7539821,77.6002704,1
14.67618361103471,77.54495192249007,0
14.726398287431698,77.57489268461723,0
14.6539472,77.6122378,1
14.712585355787857,77.56906351048774,0
14.636039535663464,77.61176891727301,0
14.642059942163963,77.58275359108994,0
14.666050109799519,77.61587833800142,0
14.745124989193158,77.61348913017424,0
14.734156978647642,77.58599901243548,0
14.639738652381302,77.64426128934517,0
14.68983091323343,77.58524089876184,0
14.726708214699839,77.55046586835759,0
14.755706,77.6032891,1
14.7565103,77.6243334,1
14.6282867,77.6318178,1
14.741353196364154,77.64445064681799,0
14.7565556,77.6790753,1
14.699008982832543,77.65372826773316,0
14.638211343838424,77.58314024649151,0
14.691152312510718,77.54735314694189,0
14.675135102967534,77.59991433115849,0
14.7269346,77.579314,1
14.643514556664094,77.65180494298116,0
14.664176386327146,77.61203823985646,0
14.653949,77.6344951,1
14.650786145377968,77.54338830522086,0
14.670664152444484,77.58977663325341,0
14.733184873628574,77.61819686989844,0
14.636834387530781,77.56675500201695,0
14.690754841826546,77.5466751380634,0
14.6897621,77.6640967,1
14.7089659,77.5758888,1
14.6234042,77.5754822,1
14.6715588,77.6719784,1
14.665336647293321,77.66899645619552,0
14.756654260095464,77.63183718930122,0
14.7540941,77.6481285,1
14.660141714762208,77.54169128687352,0
14.6978537,77.5960053,1
14.679204732865772,77.55390328919793,0
14.680582462470912,77.64821206516754,0
14.711337544209824,77.63190200271745,0
14.7224078,77.5799566,1
14.6228023791552,77.64051112197048,0
14.664334535859934,77.62044104160647,0
14.701839810953292,77.61689420509332,0
14.670976580795646,77.55835053501391,0
14.719556231171847,77.63665926688894,0
14.647407038162733,77.61561539326836,0
14.6565502,77.6702826,1
14.728093205029388,77.59193956503212,0
14.7065029,77.6447403,1
14.742186058402035,77.58572558378755,0
14.720453395573246,77.56284968892713,0
14.728046,77.636435,1
14.7303314,77.6352265,1
14.7441299,77.5687552,1
14.676356847228753,77.55305121956245,0
14.636733299513434,77.65189269675092,0
14.699305341961674,77.58857553746066,0
14.62405586736073,77.56987154819791,0
14.7537948,77.5439696,1
14.70879,77.6663856,1
14.7027344,77.6409661,1
14.671300652853185,77.6266788907959,0
14.742857203974776,77.57148797630673,0
14.747444047924693,77.54389734721364,0
14.628783390769152,77.54804771423468,0
14.6318568,77.6382914,1
14.643258418174536,77.59757420615435,0
14.683795599365407,77.55157949653169,0
14.7030093,77.6019279,1
14.732994846682969,77.60343099141848,0
14.647521610845942,77.56801643995111,0
14.729995749027996,77.67434476579005,0
14.727683249111534,77.55742217947294,0
14.659176917261252,77.59422090450825,0
14.6525494,77.6446267,1
14.722968822608342,77.63412484412376,0
14.7133556,77.6091414,1
14.695934181105576,77.63409469449033,0
14.652486698203802,77.58812777044551,0
14.75250080912355,77.62491406632716,0
14.670260674078559,77.55246250085521,0
14.671138340576356,77.55182274603574,0
14.7219668,77.6639958,1
14.717386,77.5925146,1
14.7077326,77.6677759,1
14.6297868,77.6446836,1
14.714541501040852,77.59952881839502,0
14.665393529103685,77.54621610182787,0
14.738453951565655,77.63754708963188,0
14.713875904417613,77.67759832424655,0
14.642475683126234,77.5421285340044,0
14.6800211,77.6714263,1
14.710796216948511,77.54179794692514,0
14.68080528607777,77.56507796695807,0
14.6699819,77.642319,1
14.66042486583779,77.58710940926414,0
14.7543467,77.5763142,1
14.675717638455158,77.61529453995675,0
14.730715194512932,77.6782524379669,0
14.63509285023902,77.6012649015842,0
14.752366510175433,77.6726344281155,0
14.658283140948063,77.64827217938507,0
14.68232238024606,77.60841645263505,0
14.716318292436975,77.55341384569103,0
14.7372754,77.659749,1
14.698962,77.6749946,1
14.7533193,77.6327302,1
14.620847338158372,77.60510001812582,0
14.639084268753663,77.63234773295588,0
14.7580264,77.5726446,1
14.745260781093469,77.64203751488365,0
14.6444839,77.673171,1
14.7018066,77.6495603,1
14.700989696782592,77.62862323567265,0
14.714322157017083,77.60364068186036,0
14.707086284713297,77.54337118515356,0
14.693683306415588,77.580563965258,0
14.620509453151204,77.58272490650144,0
14.738906396936926,77.64138139263292,0
14.744639203188061,77.67865859425922,0
14.717716029435195,77.58944125266747,0
14.741180568757631,77.62599491167005,0
14.691493513647938,77.59091184680763,0
14.729118245728628,77.60396740437128,0
14.6618228,77.5538023,1
14.628698861086727,77.66241436419206,0
14.663194550310498,77.6720591684608,0
14.6956422,77.6568401,1
14.716894035976654,77.67035396433829,0
14.702822882067304,77.62732031700583,0
14.684460576951448,77.58585036007247,0
14.7271941,77.6349789,1
14.7199432,77.6675231,1
14.680146955751354,77.5636019053388,0
14.7243796,77.5985782,1
14.636438992911428,77.65044583544015,0
14.66557640770332,77.570812730847,0
14.64040687177933,77.65776393423317,0
14.730030817970038,77.62852819536953,0
14.75945095258931,77.60940616827712,0
14.667089618283812,77.64728649172733,0
14.71115568531947,77.63743430563036,0
14.6299645,77.6354857,1
14.750012900835811,77.6629967257799,0
14.639101264996308,77.58176049328958,0
14.735916917305026,77.5443068235903,0
14.653958717276986,77.55095685486758,0
14.708248105473016,77.60394492138973,0
14.6461229,77.634264,1
14.70757921220035,77.5544148715307,0
14.6784124,77.5789527,1
14.700115128809076,77.61713010756834,0
14.7172594,77.6085736,1
14.655769656647054,77.59890025216684,0
14.653749498873722,77.55126840431633,0
14.6941318,77.6524901,1
14.726810727172321,77.57288966824161,0
14.671219356716994,77.57912235912896,0
14.6394262229089,77.64757887945926,0
14.661426,77.5680578,1
14.725368554789739,77.66033827887458,0
14.6767332602867,77.6439398559759,0
14.689333921585865,77.62121326484578,0
14.664249253425789,77.67902365185441,0
14.720559879020799,77.57587640188152,0
14.697548227938054,77.56588543158757,0
14.657273217802032,77.64682973213753,0
14.7530588,77.6061252,1
14.6258151,77.6449077,1
14.648332789790915,77.54217427010644,0
14.7491974,77.5969803,1
14.621705409428632,77.66572164535461,0
14.757539791873977,77.58781413067267,0
14.659155865831632,77.64936594659365,0
14.666682580199017,77.5918833652548,0
14.71766372274553,77.57258756727715,0
14.691996644903812,77.55530971801846,0
14.7522411,77.5450661,1
14.730888872467263,77.58731635047955,0
14.6589286,77.6140745,1
14.627380827444822,77.60328520733165,0
14.6293758018605,77.57045554562836,0
14.6700207,77.6662219,1
14.704433328590662,77.65420026977115,0
14.6917241,77.6367016,1
14.666542414192627,77.63821401016229,0
14.719997490207872,77.6173492979991,0
14.639720798076416,77.66364935822492,0
14.647066023367572,77.61915040909642,0
14.7563288,77.5803188,1
14.750836689178259,77.62798138116871,0
14.7226248,77.6282006,1
14.7595814,77.5791046,1
14.675099675091486,77.6425981496261,0
14.740279371836765,77.61827630561835,0
14.6314555,77.6350556,1
14.642963,77.6403148,1
14.7219707,77.6392636,1
14.640753360761035,77.59379230346143,0
14.711259935452704,77.62988665485328,0
14.6338972,77.6436865,1
14.729948717681346,77.54357426947033,0
14.7106501,77.6517753,1
14.7267427,77.6633794,1
14.68132246515344,77.6208983020674,0
14.715868,77.6745178,1
14.67203074105447,77.57804532538154,0
14.645292493704272,77.59098484811965,0
14.735523556625582,77.59594461856088,0
14.660085772979041,77.67103964510838,0
14.748269416133622,77.63837217650182,0
14.7235061,77.574063,1
14.734037726164603,77.54591744233842,0
14.717330969809511,77.56686993065478,0
14.671775684854323,77.57816461645179,0
14.708707324246175,77.60872448007933,0
14.683487129687046,77.67887595395992,0
14.676074470183773,77.56223350053017,0
14.728153164865972,77.6018792868638,0
14.709341955144918,77.54475746542522,0
14.7003341924753,77.59359591375453,0
14.744828833061886,77.58833834752713,0
14.705551469250773,77.61118300688854,0
14.69822976808033,77.66046488562084,0
14.633772336074921,77.63092713857971,0
14.690387324267833,77.62369344613356,0
14.69413688041213,77.64594467653706,0
14.6279276,77.6297006,1
14.729098482906313,77.59257002864805,0
14.709588722917273,77.6792446363865,0
14.622234653495795,77.59771281527954,0
14.698206142608964,77.6194311352836,0
14.7346282,77.6713521,1
14.646271910281092,77.60293000416118,0
14.7030983,77.6511121,1
14.653638903224033,77.6613280122578,0
14.642349708694177,77.5562989390143,0
14.745450372455998,77.58258146661467,0
14.69888302231703,77.62466503933692,0
14.622739955483034,77.60777126289683,0
14.671021639233908,77.58178532035143,0
14.7152442,77.6457486,1
14.666694465600951,77.65652169695794,0
14.6227634,77.6320041,1
14.663023301882046,77.61912932531085,0
14.752938655003913,77.65520887668684,0
14.72572427714646,77.55503308028838,0
14.655657145868437,77.61822778600684,0
14.752034389646566,77.62749183256335,0
14.692916369728287,77.62541033244969,0
14.71234039334904,77.66001575532536,0
14.71211795941662,77.67095975554344,0
14.6836954,77.6612054,1
14.682361649763534,77.60715460587166,0
14.7232477,77.630106,1
14.634877830505411,77.6531526709439,0
14.680336490707493,77.6308573330041,0
14.6394106,77.6374583,1
14.656837839457399,77.62854761478225,0
14.648490841231348,77.6245136236376,0
14.622242293187833,77.67352641152489,0
14.6319865,77.5579776,1
14.64933436901422,77.58570036246266,0
14.674457526239623,77.58502597153638,0
14.73231180700825,77.65065629810012,0
14.638759169457943,77.546805565117,0
14.736316038043203,77.56589345225855,0
14.7314926,77.6591485,1
14.6752481,77.6628679,1
14.659904103326603,77.65066544440153,0
14.673324412412786,77.56515884913004,0
14.745465666331347,77.67310821421957,0
14.6853461,77.5670423,1
14.6363412,77.6742805,1
14.6435445,77.6292341,1
14.75093046625037,77.56880988141516,0
14.681997961641564,77.56858538364382,0
14.629271046535859,77.5527969190014,0
14.65802428927143,77.55919402748826,0
14.7335231,77.6799779,1
14.68692771272086,77.5883005067872,0
14.711888391213169,77.59223449310397,0
14.72200824618979,77.54189289338825,0
14.6335239,77.5822906,1
14.6239663,77.6201028,1
14.7012459,77.6672967,1
14.7542931,77.5685729,1
14.648867717885492,77.66281361637876,0
14.756540241407198,77.59277524453509,0
14.671025102837136,77.6068759647791,0
14.746431441139244,77.62639714167402,0
14.632810345745728,77.60328627162217,0
14.69732928959448,77.56130697187523,0
14.677969845795406,77.63743255668685,0
14.643055781700424,77.57070471849028,0
14.715787377849319,77.5818281523227,0
14.6220621,77.654254,1
14.685459117852895,77.6148726636398,0
14.747058621605513,77.5466684194654,0
14.720816078384837,77.5910552452131,0
14.72725288939569,77.55335813261246,0
14.749394629710547,77.58072508110537,0
14.69567141921937,77.6699174786417,0
14.724899164520183,77.65581993287314,0
14.732134579586958,77.56615326790428,0
14.6247316,77.6470316,1
14.657196216108295,77.63230400488777,0
14.7559254,77.5449789,1
14.6504173,77.6018525,1
14.7327128,77.6444109,1
14.649074570603977,77.59246933538921,0
14.7249135,77.631225,1
14.625368854358031,77.65375621742196,0
14.706823735285525,77.67810810931807,0
14.633152428166785,77.59518456893457,0
14.623706307062216,77.59564460997395,0
14.7555893,77.6506769,1
14.6885131,77.6771265,1
14.7566163,77.5785486,1
14.678707710641637,77.54321520840557,0
14.681788467776839,77.56635188714652,0
14.6265453,77.6490676,1
14.662288239858938,77.62941814967898,0
14.679369549406172,77.57564912420037,0
14.72609137791136,77.62231874987197,0
14.690612816830752,77.62423759566293,0
14.683324040939087,77.5552341929506,0
14.747382704968848,77.5896635733134,0
14.706679762344267,77.5910905228697,0
14.63878472991627,77.60428069478355,0
14.638237038634882,77.56197746268019,0
14.68877899113207,77.55617791574991,0
14.677111192743707,77.62206092773283,0
14.728508367153706,77.65995805444811,0
14.672958641064048,77.56764215094125,0
14.673376940796993,77.58588755106736,0
14.743308709206307,77.54613631256618,0
14.722632461011235,77.56556666234717,0
14.6646668,77.6425159,1
14.7000624,77.6386723,1
14.741079044377909,77.54469618661571,0
14.685556367051666,77.60185387206187,0
14.725878,77.6392772,1
14.694845550502139,77.55848525031256,0
14.758321370608822,77.64196826510268,0
14.697647249119369,77.5834529162191,0
14.660223695980779,77.54054998681086,0
14.6310943,77.5679014,1
14.67336247610129,77.65475772065501,0
14.632832101305883,77.65644911590529,0
14.650503325010426,77.55475689904408,0
14.7290608,77.5625045,1
14.6419173,77.6776801,1
14.698199553806587,77.62604744336977,0
14.678017720210828,77.63105086040129,0
14.7240435,77.6373939,1
14.736029449803098,77.6560195988722,0
14.656522198604474,77.58764185190851,0
14.717264094479756,77.63925062983645,0
14.75913523175404,77.65081671898007,0
14.695426910135978,77.5890615007797,0
14.656141844259368,77.6754437694375,0
14.711084132372054,77.62142523174965,0
14.693971514967725,77.57629764184597,0
14.709696533304774,77.63084421466155,0
14.694876767177133,77.57674999263813,0
14.661731335672119,77.61283351724359,0
14.6564207,77.6677158,1
14.68893295892276,77.56053475112783,0
14.64741845428596,77.62729632538293,0
14.728187388874865,77.59237958778748,0
14.722898928302671,77.56780564263516,0
14.740761893175291,77.61611576752024,0
14.625461671169553,77.60734109450908,0
14.686058389774358,77.61163708281975,0
14.735147344265116,77.61619186071245,0
14.658212405469108,77.61086040099875,0
14.742763934852007,77.55649235633152,0
14.633049,77.6249222,1
14.621454812513155,77.56735923797112,0
14.726449674246478,77.57215188616027,0
14.654775625125742,77.6243779387257,0
14.683395594527267,77.59686190597542,0
14.7414952,77.6732201,1
14.704541440711703,77.6275376002581,0
14.685224171217525,77.67241143142125,0
14.6816484,77.6416405,1
14.75342799628125,77.66249784268524,0
14.731593607964264,77.58853458013625,0
14.6627571,77.6534124,1
14.627778251725676,77.57247726820673,0
14.62668924666215,77.58626405705242,0
14.694500318175901,77.67411729977256,0
14.727196381223916,77.55841186957569,0
14.712026324295186,77.66351125044949,0
14.689424910370557,77.5581061154675,0
14.6779224,77.656308,1
14.725089812949419,77.6423808877475,0
14.7389754,77.5756292,1
14.743182503672811,77.55125521030118,0
14.669532815518203,77.59259030030368,0
14.719523791921405,77.59719185057558,0
14.745846938579875,77.58377772985776,0
14.690127,77.575882,1
14.647433400714313,77.55692988021833,0
14.66391703800305,77.56335783179412,0
14.7519063,77.6078101,1
14.71600344590299,77.66628616821141,0
14.703676374452748,77.6123162501518,0
14.637741496511431,77.67051943053404,0
14.641793291915517,77.56943086138433,0
14.741390019274027,77.65980468971473,0
14.68560375848744,77.59143982904007,0
14.649546513723708,77.54661872118315,0
14.626854303210092,77.66657975611308,0
14.729374628725864,77.60002458933465,0
14.63767526615468,77.56125301816407,0
14.7406177,77.6080391,1
14.621640298473723,77.56394597500866,0
14.74488840783421,77.56160556571535,0
14.714632292363614,77.60236803638416,0
14.70369509426417,77.61505191153962,0
14.7079478,77.661603,1
14.715655887441565,77.58401955742227,0
14.69746834892171,77.57168700474439,0
14.721049346367689,77.62375070097389,0
14.70873499758978,77.67482408753851,0
14.743734558076614,77.57397424882531,0
14.67664549117335,77.5449552649161,0
14.671235506863008,77.57396008893302,0
14.682348725611341,77.55374204698356,0
14.757221345065732,77.63811111714594,0
14.727374293241471,77.65426491033816,0
14.677918,77.6697235,1
14.672481271379601,77.67785997103167,0
14.7081275,77.5819407,1
14.685037318098443,77.5893715961955,0
14.638798376749834,77.5525930812796,0
14.7198916,77.6109004,1
14.637205691742286,77.58475496175755,0
14.675534848181854,77.5720548884519,0
14.641141985452366,77.5866503319861,0
14.625595913196511,77.57804271992306,0
14.734981478285224,77.61341882722168,0
14.7590965,77.6022313,1
14.644964650123715,77.55465722167732,0
14.6684365,77.5994953,1
14.6466905,77.5511,1
14.707272551924556,77.67690280803302,0
14.699806737444572,77.58956590667954,0
14.671848053159414,77.63606840423513,0
14.68639781845747,77.60689263719095,0
14.729147194135624,77.62133585978351,0
14.724499800070733,77.54853955682744,0
14.67027840599949,77.5901148387998,0
14.68319525794592,77.65556246522422,0
14.651733932805065,77.54969604319872,0
14.668503261662744,77.67729684870203,0
14.651600727645455,77.67915539705008,0
14.690454911866675,77.63101748989251,0
14.7521281,77.5608816,1
14.652303453590186,77.6726621144061,0
14.657439067639485,77.54237749452514,0
14.7337098,77.6395782,1
14.741015525018838,77.60329019568537,0
14.70711420220487,77.5424579308224,0
14.681090617724209,77.63254481366587,0
14.692609441718364,77.55657852685911,0
14.72844638155911,77.65750092950265,0
14.6330761,77.5773975,1
14.73445721412467,77.58362640707334,0
14.6421589,77.6680766,1
14.69889537486338,77.62807622623832,0
14.720213742306747,77.61499393516264,0
14.691484728384124,77.56282941803634,0
14.736928587655443,77.64287487451543,0
14.6585783,77.6650749,1
14.70705952347715,77.67732120092177,0
14.73772113959248,77.64149039511938,0
14.745503457234284,77.58817586353602,0
14.688203849907296,77.6675092065231,0
14.636949871656944,77.5420151479524,0
14.74794252506721,77.58542170774534,0
14.70564371522975,77.55237626941802,0
14.713039399699412,77.55747378840027,0
14.637894302859628,77.54787310737397,0
14.7588681,77.6033825,1
14.709700257171011,77.55807960938537,0
14.7108149,77.5817063,1
14.6640201,77.5602402,1
14.7569331,77.5772754,1
14.728758390525165,77.56594587791928,0
14.744499869019206,77.64051051213214,0
14.712210989213832,77.62054605204169,0
14.71959855985266,77.60522421974707,0
14.6953225,77.6386151,1
14.7589186,77.6799341,1
14.625331041975558,77.61630900239226,0
14.718438273770866,77.57088037512591,0
14.7552333,77.5459279,1
14.724909183167153,77.66844601584324,0
14.7535421,77.575694,1
14.7574795,77.5768909,1
14.683490154615178,77.55298804118222,0
14.669667440662664,77.61677861552897,0
14.685564461458906,77.58504440778626,0
14.705827613348049,77.67637541322772,0
14.696376204768221,77.6641362985676,0
14.704811445621823,77.59626515302665,0
14.64240009915448,77.5736946884315,0
14.620457235757293,77.61690208193495,0
14.680860305152903,77.5837973621731,0
14.73315829745729,77.60209196017436,0
14.646173072732362,77.54301327701054,0
14.674915099644519,77.67972064615715,0
14.68163124190809,77.58312059847032,0
14.715456341364579,77.65797850727505,0
14.644097641215144,77.58384360530974,0
14.743264945445405,77.61994563467071,0
14.737376934242713,77.5842188897579,0
14.70666151652649,77.55733720049633,0
14.729558781004059,77.60622149970104,0
14.6817195,77.658214,1
14.629360727636998,77.65891651842364,0
14.63895588950637,77.59824745684257,0
14.64298599140649,77.54323004667702,0
14.6674373,77.5847991,1
14.67321672378209,77.54252240624066,0
14.64080934510535,77.58831884327604,0
14.710213694668724,77.59942747067745,0
14.7429536,77.6085489,1
14.759742576636619,77.65955696060098,0
14.674125447844109,77.54095418195546,0
14.709950545945045,77.5427091646235,0
14.73701078839575,77.58690008148564,0
14.64669490638102,77.55771031199622,0
14.7004797,77.6490822,1
14.6761045,77.6566359,1
14.62421821365612,77.62509641481476,0
14.653184231772526,77.62558096052885,0
14.6901439,77.6541963,1
14.63638827010864,77.58502111160547,0
14.643874665347939,77.66165739969584,0
14.681794238189024,77.55123136599548,0
14.705826617209922,77.60345838554481,0
14.66034796990234,77.64731581694701,0
14.637180312830266,77.54991357487265,0
14.660655094476018,77.6301875545522,0
14.717060251878307,77.56402467118406,0
14.646317687272314,77.65434495136948,0
14.739860572865451,77.57956361830878,0
14.72964456649881,77.57421722389202,0
14.626819217835708,77.65680004267016,0
14.6933869213683,77.55633108643084,0
14.703639999654873,77.55951430656934,0
